timestamp,symbol,currency,price,quantity,day
860500,AMETHYSTS,SEASHELLS,9998.0,1,-2
860500,STARFRUIT,SEASHELLS,5046.0,1,-2
860600,AMETHYSTS,SEASHELLS,9996.0,1,-2
860600,STARFRUIT,SEASHELLS,5046.0,1,-2
860700,STARFRUIT,SEASHELLS,5051.0,1,-2
860800,AMETHYSTS,SEASHELLS,9998.0,6,-2
860900,AMETHYSTS,SEASHELLS,10002.0,1,-2
861500,STARFRUIT,SEASHELLS,5052.0,1,-2
861500,AMETHYSTS,SEASHELLS,10004.0,1,-2
861600,AMETHYSTS,SEASHELLS,10002.0,1,-2
861600,AMETHYSTS,SEASHELLS,10002.0,3,-2
861800,STARFRUIT,SEASHELLS,5052.0,8,-2
861900,AMETHYSTS,SEASHELLS,10002.0,1,-2
861900,AMETHYSTS,SEASHELLS,10005.0,12,-2
862000,AMETHYSTS,SEASHELLS,10004.0,2,-2
862000,STARFRUIT,SEASHELLS,5045.0,2,-2
862000,STARFRUIT,SEASHELLS,5045.0,2,-2
862000,STARFRUIT,SEASHELLS,5045.0,3,-2
862200,STARFRUIT,SEASHELLS,5045.0,1,-2
862400,STARFRUIT,SEASHELLS,5045.0,1,-2
862900,STARFRUIT,SEASHELLS,5049.0,1,-2
863000,AMETHYSTS,SEASHELLS,10002.0,1,-2
863100,AMETHYSTS,SEASHELLS,10002.0,1,-2
863300,AMETHYSTS,SEASHELLS,9998.0,1,-2
863600,STARFRUIT,SEASHELLS,5044.0,14,-2
863800,AMETHYSTS,SEASHELLS,10004.0,1,-2
863800,STARFRUIT,SEASHELLS,5049.0,1,-2
864200,STARFRUIT,SEASHELLS,5050.0,1,-2
865300,STARFRUIT,SEASHELLS,5051.0,1,-2
865500,STARFRUIT,SEASHELLS,5051.0,1,-2
865800,STARFRUIT,SEASHELLS,5045.0,13,-2
865900,STARFRUIT,SEASHELLS,5046.0,1,-2
865900,AMETHYSTS,SEASHELLS,9998.0,1,-2
866500,STARFRUIT,SEASHELLS,5052.0,13,-2
866500,STARFRUIT,SEASHELLS,5050.0,1,-2
866700,AMETHYSTS,SEASHELLS,9998.0,1,-2
866900,AMETHYSTS,SEASHELLS,9998.0,1,-2
867200,STARFRUIT,SEASHELLS,5051.0,1,-2
867200,AMETHYSTS,SEASHELLS,10002.0,1,-2
867500,AMETHYSTS,SEASHELLS,10002.0,1,-2
867600,AMETHYSTS,SEASHELLS,9998.0,7,-2
867700,AMETHYSTS,SEASHELLS,10002.0,1,-2
868100,AMETHYSTS,SEASHELLS,10002.0,1,-2
868100,STARFRUIT,SEASHELLS,5046.0,1,-2
868500,STARFRUIT,SEASHELLS,5051.0,5,-2
868800,STARFRUIT,SEASHELLS,5047.0,5,-2
869100,AMETHYSTS,SEASHELLS,10002.0,1,-2
869100,STARFRUIT,SEASHELLS,5053.0,14,-2
869700,STARFRUIT,SEASHELLS,5045.0,1,-2
869700,AMETHYSTS,SEASHELLS,9998.0,1,-2
870500,AMETHYSTS,SEASHELLS,10002.0,1,-2
870700,AMETHYSTS,SEASHELLS,10002.0,5,-2
870700,AMETHYSTS,SEASHELLS,10002.0,3,-2
870900,STARFRUIT,SEASHELLS,5046.0,2,-2
870900,AMETHYSTS,SEASHELLS,9996.0,1,-2
871000,STARFRUIT,SEASHELLS,5049.0,2,-2
871100,AMETHYSTS,SEASHELLS,10002.0,3,-2
871300,AMETHYSTS,SEASHELLS,9995.0,4,-2
871500,AMETHYSTS,SEASHELLS,10005.0,6,-2
871700,STARFRUIT,SEASHELLS,5051.0,1,-2
871700,AMETHYSTS,SEASHELLS,9998.0,1,-2
871800,AMETHYSTS,SEASHELLS,10002.0,1,-2
871800,STARFRUIT,SEASHELLS,5051.0,1,-2
872000,STARFRUIT,SEASHELLS,5045.0,2,-2
872000,AMETHYSTS,SEASHELLS,9995.0,2,-2
872100,STARFRUIT,SEASHELLS,5045.0,2,-2
872100,AMETHYSTS,SEASHELLS,9996.0,1,-2
872100,AMETHYSTS,SEASHELLS,9996.0,1,-2
872300,AMETHYSTS,SEASHELLS,10002.0,1,-2
872400,STARFRUIT,SEASHELLS,5051.0,1,-2
873200,STARFRUIT,SEASHELLS,5052.0,1,-2
873200,AMETHYSTS,SEASHELLS,10002.0,1,-2
873500,AMETHYSTS,SEASHELLS,10002.0,1,-2
873700,AMETHYSTS,SEASHELLS,9998.0,1,-2
874000,AMETHYSTS,SEASHELLS,9998.0,3,-2
874200,STARFRUIT,SEASHELLS,5045.0,1,-2
874600,STARFRUIT,SEASHELLS,5048.0,2,-2
874600,STARFRUIT,SEASHELLS,5046.0,1,-2
874700,STARFRUIT,SEASHELLS,5046.0,1,-2
874800,STARFRUIT,SEASHELLS,5051.0,1,-2
875300,AMETHYSTS,SEASHELLS,10002.0,1,-2
875600,STARFRUIT,SEASHELLS,5053.0,1,-2
875700,AMETHYSTS,SEASHELLS,9998.0,1,-2
875700,STARFRUIT,SEASHELLS,5047.0,1,-2
875900,AMETHYSTS,SEASHELLS,10002.0,5,-2
876100,STARFRUIT,SEASHELLS,5048.0,10,-2
876400,AMETHYSTS,SEASHELLS,10002.0,1,-2
876800,STARFRUIT,SEASHELLS,5053.0,1,-2
877600,STARFRUIT,SEASHELLS,5049.0,1,-2
877900,STARFRUIT,SEASHELLS,5049.0,1,-2
877900,AMETHYSTS,SEASHELLS,10002.0,1,-2
878000,AMETHYSTS,SEASHELLS,10002.0,3,-2
878600,STARFRUIT,SEASHELLS,5051.0,1,-2
879300,AMETHYSTS,SEASHELLS,10002.0,1,-2
879500,STARFRUIT,SEASHELLS,5054.0,1,-2
880100,STARFRUIT,SEASHELLS,5052.0,1,-2
880600,AMETHYSTS,SEASHELLS,9998.0,1,-2
880600,AMETHYSTS,SEASHELLS,9996.0,1,-2
880600,AMETHYSTS,SEASHELLS,9996.0,1,-2
880900,AMETHYSTS,SEASHELLS,10002.0,6,-2
881000,STARFRUIT,SEASHELLS,5055.0,6,-2
881100,STARFRUIT,SEASHELLS,5053.0,1,-2
881400,STARFRUIT,SEASHELLS,5055.0,1,-2
881600,STARFRUIT,SEASHELLS,5055.0,1,-2
882300,STARFRUIT,SEASHELLS,5058.0,13,-2
882300,AMETHYSTS,SEASHELLS,10002.0,1,-2
882300,STARFRUIT,SEASHELLS,5058.0,1,-2
882800,STARFRUIT,SEASHELLS,5058.0,1,-2
883000,AMETHYSTS,SEASHELLS,9998.0,1,-2
883300,STARFRUIT,SEASHELLS,5060.0,1,-2
883300,AMETHYSTS,SEASHELLS,10002.0,1,-2
883900,STARFRUIT,SEASHELLS,5055.0,1,-2
883900,AMETHYSTS,SEASHELLS,9996.0,1,-2
884600,STARFRUIT,SEASHELLS,5061.0,11,-2
884800,AMETHYSTS,SEASHELLS,10002.0,1,-2
885000,AMETHYSTS,SEASHELLS,9998.0,5,-2
885000,AMETHYSTS,SEASHELLS,9998.0,3,-2
885100,STARFRUIT,SEASHELLS,5054.0,6,-2
885300,AMETHYSTS,SEASHELLS,9998.0,1,-2
885400,STARFRUIT,SEASHELLS,5055.0,1,-2
885500,STARFRUIT,SEASHELLS,5055.0,1,-2
885900,STARFRUIT,SEASHELLS,5054.0,9,-2
886300,AMETHYSTS,SEASHELLS,10004.0,1,-2
886300,STARFRUIT,SEASHELLS,5060.0,1,-2
886400,STARFRUIT,SEASHELLS,5055.0,1,-2
886500,AMETHYSTS,SEASHELLS,10002.0,3,-2
886600,STARFRUIT,SEASHELLS,5055.0,1,-2
886900,STARFRUIT,SEASHELLS,5059.0,4,-2
886900,AMETHYSTS,SEASHELLS,9996.0,1,-2
886900,STARFRUIT,SEASHELLS,5054.0,1,-2
887100,STARFRUIT,SEASHELLS,5060.0,2,-2
887100,STARFRUIT,SEASHELLS,5060.0,1,-2
887400,STARFRUIT,SEASHELLS,5059.0,2,-2
888400,AMETHYSTS,SEASHELLS,10004.0,2,-2
888400,STARFRUIT,SEASHELLS,5063.0,2,-2
888800,STARFRUIT,SEASHELLS,5057.0,1,-2
888800,AMETHYSTS,SEASHELLS,10005.0,1,-2
889000,AMETHYSTS,SEASHELLS,10002.0,1,-2
889100,STARFRUIT,SEASHELLS,5062.0,1,-2
889300,STARFRUIT,SEASHELLS,5061.0,1,-2
889900,AMETHYSTS,SEASHELLS,9996.0,1,-2
890000,STARFRUIT,SEASHELLS,5056.0,1,-2
890100,STARFRUIT,SEASHELLS,5056.0,1,-2
890200,AMETHYSTS,SEASHELLS,10002.0,6,-2
890200,STARFRUIT,SEASHELLS,5056.0,15,-2
890300,STARFRUIT,SEASHELLS,5061.0,1,-2
890800,AMETHYSTS,SEASHELLS,9998.0,1,-2
890900,STARFRUIT,SEASHELLS,5061.0,1,-2
891300,AMETHYSTS,SEASHELLS,9998.0,2,-2
891300,STARFRUIT,SEASHELLS,5061.0,5,-2
891400,AMETHYSTS,SEASHELLS,9998.0,1,-2
891400,AMETHYSTS,SEASHELLS,9998.0,3,-2
891500,AMETHYSTS,SEASHELLS,10000.0,2,-2
891500,STARFRUIT,SEASHELLS,5059.0,2,-2
891500,AMETHYSTS,SEASHELLS,9998.0,1,-2
891600,AMETHYSTS,SEASHELLS,10002.0,1,-2
892600,AMETHYSTS,SEASHELLS,10004.0,2,-2
893000,AMETHYSTS,SEASHELLS,9995.0,7,-2
893400,STARFRUIT,SEASHELLS,5054.0,1,-2
893400,AMETHYSTS,SEASHELLS,9998.0,1,-2
894000,STARFRUIT,SEASHELLS,5060.0,1,-2
894100,STARFRUIT,SEASHELLS,5060.0,1,-2
894200,STARFRUIT,SEASHELLS,5055.0,3,-2
894200,STARFRUIT,SEASHELLS,5055.0,6,-2
894400,STARFRUIT,SEASHELLS,5059.0,2,-2
894600,STARFRUIT,SEASHELLS,5060.0,1,-2
894700,STARFRUIT,SEASHELLS,5055.0,1,-2
895100,AMETHYSTS,SEASHELLS,9998.0,9,-2
895100,AMETHYSTS,SEASHELLS,9998.0,1,-2
895200,STARFRUIT,SEASHELLS,5059.0,2,-2
895400,STARFRUIT,SEASHELLS,5055.0,1,-2
895600,STARFRUIT,SEASHELLS,5060.0,1,-2
895600,AMETHYSTS,SEASHELLS,9998.0,4,-2
895800,AMETHYSTS,SEASHELLS,10002.0,1,-2
895900,STARFRUIT,SEASHELLS,5055.0,1,-2
896000,STARFRUIT,SEASHELLS,5054.0,1,-2
896500,STARFRUIT,SEASHELLS,5054.0,3,-2
896600,STARFRUIT,SEASHELLS,5053.0,1,-2
897000,STARFRUIT,SEASHELLS,5054.0,1,-2
897200,AMETHYSTS,SEASHELLS,10002.0,1,-2
897900,STARFRUIT,SEASHELLS,5052.0,1,-2
898100,STARFRUIT,SEASHELLS,5056.0,3,-2
898200,STARFRUIT,SEASHELLS,5052.0,1,-2
898500,AMETHYSTS,SEASHELLS,9996.0,1,-2
898500,AMETHYSTS,SEASHELLS,9996.0,11,-2
898600,STARFRUIT,SEASHELLS,5051.0,1,-2
898700,STARFRUIT,SEASHELLS,5052.0,1,-2
899000,STARFRUIT,SEASHELLS,5058.0,1,-2
899000,AMETHYSTS,SEASHELLS,10002.0,1,-2
899200,AMETHYSTS,SEASHELLS,10002.0,5,-2
899300,STARFRUIT,SEASHELLS,5056.0,1,-2
899500,STARFRUIT,SEASHELLS,5057.0,1,-2
899900,STARFRUIT,SEASHELLS,5054.0,6,-2
900100,STARFRUIT,SEASHELLS,5054.0,1,-2
900100,AMETHYSTS,SEASHELLS,9996.0,1,-2
900300,STARFRUIT,SEASHELLS,5053.0,1,-2
900700,STARFRUIT,SEASHELLS,5052.0,1,-2
901600,AMETHYSTS,SEASHELLS,9998.0,1,-2
901700,AMETHYSTS,SEASHELLS,9996.0,5,-2
901700,STARFRUIT,SEASHELLS,5054.0,15,-2
901700,AMETHYSTS,SEASHELLS,9996.0,1,-2
901900,AMETHYSTS,SEASHELLS,10002.0,1,-2
901900,STARFRUIT,SEASHELLS,5059.0,1,-2
902200,STARFRUIT,SEASHELLS,5058.0,6,-2
902200,STARFRUIT,SEASHELLS,5058.0,3,-2
902400,AMETHYSTS,SEASHELLS,10004.0,1,-2
902400,STARFRUIT,SEASHELLS,5060.0,1,-2
902400,AMETHYSTS,SEASHELLS,10002.0,1,-2
902400,STARFRUIT,SEASHELLS,5060.0,13,-2
902500,STARFRUIT,SEASHELLS,5059.0,1,-2
902500,AMETHYSTS,SEASHELLS,10002.0,1,-2
902800,STARFRUIT,SEASHELLS,5052.0,1,-2
903000,STARFRUIT,SEASHELLS,5057.0,1,-2
903100,AMETHYSTS,SEASHELLS,10002.0,4,-2
903200,STARFRUIT,SEASHELLS,5052.0,13,-2
903300,AMETHYSTS,SEASHELLS,9995.0,1,-2
903300,STARFRUIT,SEASHELLS,5052.0,1,-2
903400,STARFRUIT,SEASHELLS,5060.0,12,-2
903400,AMETHYSTS,SEASHELLS,9998.0,1,-2
903600,AMETHYSTS,SEASHELLS,9998.0,1,-2
903600,STARFRUIT,SEASHELLS,5053.0,1,-2
904400,AMETHYSTS,SEASHELLS,9998.0,1,-2
904500,AMETHYSTS,SEASHELLS,10004.0,2,-2
904700,STARFRUIT,SEASHELLS,5055.0,2,-2
904700,STARFRUIT,SEASHELLS,5055.0,7,-2
904700,AMETHYSTS,SEASHELLS,9998.0,1,-2
904900,AMETHYSTS,SEASHELLS,9995.0,4,-2
904900,STARFRUIT,SEASHELLS,5060.0,1,-2
905100,STARFRUIT,SEASHELLS,5055.0,1,-2
905100,AMETHYSTS,SEASHELLS,9995.0,1,-2
905700,AMETHYSTS,SEASHELLS,10004.0,1,-2
905700,AMETHYSTS,SEASHELLS,10004.0,6,-2
905700,STARFRUIT,SEASHELLS,5061.0,8,-2
905800,AMETHYSTS,SEASHELLS,10004.0,2,-2
905800,STARFRUIT,SEASHELLS,5063.0,2,-2
905800,STARFRUIT,SEASHELLS,5061.0,3,-2
906200,STARFRUIT,SEASHELLS,5061.0,1,-2
906500,AMETHYSTS,SEASHELLS,9998.0,1,-2
907100,STARFRUIT,SEASHELLS,5055.0,2,-2
907100,AMETHYSTS,SEASHELLS,9998.0,2,-2
907200,STARFRUIT,SEASHELLS,5057.0,5,-2
907300,STARFRUIT,SEASHELLS,5057.0,8,-2
907300,STARFRUIT,SEASHELLS,5057.0,1,-2
907300,STARFRUIT,SEASHELLS,5057.0,1,-2
907300,AMETHYSTS,SEASHELLS,10004.0,1,-2
907400,AMETHYSTS,SEASHELLS,10004.0,1,-2
907400,STARFRUIT,SEASHELLS,5062.0,1,-2
907800,STARFRUIT,SEASHELLS,5064.0,9,-2
908000,STARFRUIT,SEASHELLS,5062.0,1,-2
908200,STARFRUIT,SEASHELLS,5062.0,1,-2
908600,AMETHYSTS,SEASHELLS,10002.0,2,-2
908600,STARFRUIT,SEASHELLS,5064.0,2,-2
908800,STARFRUIT,SEASHELLS,5065.0,14,-2
908800,STARFRUIT,SEASHELLS,5058.0,15,-2
909100,STARFRUIT,SEASHELLS,5057.0,2,-2
909100,STARFRUIT,SEASHELLS,5057.0,5,-2
909100,STARFRUIT,SEASHELLS,5061.0,2,-2
909200,AMETHYSTS,SEASHELLS,9995.0,3,-2
909600,STARFRUIT,SEASHELLS,5058.0,1,-2
909800,AMETHYSTS,SEASHELLS,10002.0,1,-2
910000,AMETHYSTS,SEASHELLS,10002.0,1,-2
910200,STARFRUIT,SEASHELLS,5056.0,1,-2
911000,AMETHYSTS,SEASHELLS,10004.0,6,-2
911000,AMETHYSTS,SEASHELLS,10004.0,2,-2
911500,STARFRUIT,SEASHELLS,5061.0,1,-2
911900,AMETHYSTS,SEASHELLS,10004.0,1,-2
911900,STARFRUIT,SEASHELLS,5061.0,1,-2
912100,STARFRUIT,SEASHELLS,5054.0,8,-2
912200,AMETHYSTS,SEASHELLS,10004.0,7,-2
912200,AMETHYSTS,SEASHELLS,10004.0,1,-2
912600,STARFRUIT,SEASHELLS,5056.0,15,-2
913000,STARFRUIT,SEASHELLS,5055.0,1,-2
913600,AMETHYSTS,SEASHELLS,10002.0,2,-2
913700,STARFRUIT,SEASHELLS,5055.0,8,-2
914000,AMETHYSTS,SEASHELLS,10005.0,12,-2
914500,STARFRUIT,SEASHELLS,5056.0,1,-2
914500,STARFRUIT,SEASHELLS,5057.0,2,-2
914800,AMETHYSTS,SEASHELLS,10002.0,4,-2
915200,STARFRUIT,SEASHELLS,5054.0,1,-2
915400,AMETHYSTS,SEASHELLS,9996.0,1,-2
915400,AMETHYSTS,SEASHELLS,9996.0,1,-2
915400,STARFRUIT,SEASHELLS,5054.0,2,-2
915500,STARFRUIT,SEASHELLS,5058.0,4,-2
916500,STARFRUIT,SEASHELLS,5058.0,11,-2
916500,AMETHYSTS,SEASHELLS,10000.0,1,-2
916500,STARFRUIT,SEASHELLS,5054.0,1,-2
916800,STARFRUIT,SEASHELLS,5055.0,5,-2
916900,STARFRUIT,SEASHELLS,5054.0,6,-2
917400,AMETHYSTS,SEASHELLS,10002.0,1,-2
917400,STARFRUIT,SEASHELLS,5050.0,1,-2
917500,AMETHYSTS,SEASHELLS,9998.0,1,-2
917700,AMETHYSTS,SEASHELLS,9998.0,6,-2
918100,AMETHYSTS,SEASHELLS,10002.0,2,-2
918100,STARFRUIT,SEASHELLS,5058.0,2,-2
918500,STARFRUIT,SEASHELLS,5053.0,2,-2
918500,AMETHYSTS,SEASHELLS,9998.0,2,-2
918800,AMETHYSTS,SEASHELLS,9996.0,2,-2
918900,AMETHYSTS,SEASHELLS,9998.0,1,-2
919000,STARFRUIT,SEASHELLS,5060.0,7,-2
919000,STARFRUIT,SEASHELLS,5058.0,3,-2
919200,AMETHYSTS,SEASHELLS,10004.0,1,-2
919200,STARFRUIT,SEASHELLS,5060.0,1,-2
919200,STARFRUIT,SEASHELLS,5053.0,1,-2
919300,STARFRUIT,SEASHELLS,5053.0,1,-2
919300,AMETHYSTS,SEASHELLS,9998.0,1,-2
919800,AMETHYSTS,SEASHELLS,9998.0,1,-2
920000,STARFRUIT,SEASHELLS,5052.0,1,-2
920000,AMETHYSTS,SEASHELLS,9995.0,1,-2
920100,AMETHYSTS,SEASHELLS,10002.0,4,-2
920500,AMETHYSTS,SEASHELLS,10005.0,6,-2
920500,AMETHYSTS,SEASHELLS,9998.0,1,-2
920600,STARFRUIT,SEASHELLS,5052.0,5,-2
920800,STARFRUIT,SEASHELLS,5052.0,6,-2
920800,AMETHYSTS,SEASHELLS,10005.0,1,-2
920800,STARFRUIT,SEASHELLS,5052.0,1,-2
920900,STARFRUIT,SEASHELLS,5053.0,4,-2
921000,STARFRUIT,SEASHELLS,5056.0,1,-2
921500,STARFRUIT,SEASHELLS,5057.0,12,-2
921800,STARFRUIT,SEASHELLS,5056.0,1,-2
922000,AMETHYSTS,SEASHELLS,9998.0,1,-2
922100,STARFRUIT,SEASHELLS,5051.0,1,-2
922400,AMETHYSTS,SEASHELLS,10004.0,1,-2
922400,STARFRUIT,SEASHELLS,5056.0,1,-2
922800,STARFRUIT,SEASHELLS,5049.0,2,-2
922800,AMETHYSTS,SEASHELLS,9996.0,1,-2
922900,STARFRUIT,SEASHELLS,5054.0,2,-2
922900,AMETHYSTS,SEASHELLS,10004.0,1,-2
923000,STARFRUIT,SEASHELLS,5049.0,1,-2
923300,AMETHYSTS,SEASHELLS,9996.0,1,-2
923600,AMETHYSTS,SEASHELLS,9996.0,2,-2
923600,STARFRUIT,SEASHELLS,5048.0,2,-2
923800,STARFRUIT,SEASHELLS,5048.0,1,-2
923800,AMETHYSTS,SEASHELLS,9996.0,1,-2
923900,STARFRUIT,SEASHELLS,5048.0,1,-2
924400,STARFRUIT,SEASHELLS,5051.0,10,-2
924600,STARFRUIT,SEASHELLS,5051.0,1,-2
924600,AMETHYSTS,SEASHELLS,9998.0,1,-2
924600,AMETHYSTS,SEASHELLS,9998.0,1,-2
924900,AMETHYSTS,SEASHELLS,9996.0,1,-2
924900,STARFRUIT,SEASHELLS,5047.0,1,-2
925000,STARFRUIT,SEASHELLS,5051.0,1,-2
925000,AMETHYSTS,SEASHELLS,9996.0,2,-2
925200,AMETHYSTS,SEASHELLS,10004.0,2,-2
925500,STARFRUIT,SEASHELLS,5044.0,8,-2
926000,AMETHYSTS,SEASHELLS,10002.0,9,-2
926100,AMETHYSTS,SEASHELLS,9998.0,1,-2
926700,STARFRUIT,SEASHELLS,5045.0,1,-2
926900,AMETHYSTS,SEASHELLS,10002.0,3,-2
927100,STARFRUIT,SEASHELLS,5048.0,2,-2
927100,AMETHYSTS,SEASHELLS,9996.0,2,-2
927300,STARFRUIT,SEASHELLS,5055.0,12,-2
927400,STARFRUIT,SEASHELLS,5050.0,4,-2
927500,AMETHYSTS,SEASHELLS,10002.0,3,-2
927500,AMETHYSTS,SEASHELLS,10002.0,1,-2
928100,AMETHYSTS,SEASHELLS,9996.0,4,-2
928100,AMETHYSTS,SEASHELLS,9996.0,2,-2
928700,AMETHYSTS,SEASHELLS,9995.0,6,-2
928900,STARFRUIT,SEASHELLS,5053.0,1,-2
928900,STARFRUIT,SEASHELLS,5053.0,3,-2
928900,AMETHYSTS,SEASHELLS,9998.0,2,-2
929000,AMETHYSTS,SEASHELLS,9998.0,1,-2
929000,STARFRUIT,SEASHELLS,5050.0,1,-2
929000,AMETHYSTS,SEASHELLS,9998.0,2,-2
929000,AMETHYSTS,SEASHELLS,9998.0,9,-2
929300,AMETHYSTS,SEASHELLS,10005.0,12,-2
929300,AMETHYSTS,SEASHELLS,10005.0,4,-2
929600,STARFRUIT,SEASHELLS,5049.0,2,-2
929600,AMETHYSTS,SEASHELLS,10002.0,2,-2
929700,STARFRUIT,SEASHELLS,5054.0,1,-2
930500,STARFRUIT,SEASHELLS,5057.0,8,-2
930600,AMETHYSTS,SEASHELLS,9998.0,7,-2
931100,AMETHYSTS,SEASHELLS,10004.0,1,-2
931100,STARFRUIT,SEASHELLS,5057.0,1,-2
931600,AMETHYSTS,SEASHELLS,9998.0,1,-2
932500,AMETHYSTS,SEASHELLS,10002.0,1,-2
932600,STARFRUIT,SEASHELLS,5051.0,1,-2
932900,AMETHYSTS,SEASHELLS,10002.0,1,-2
932900,STARFRUIT,SEASHELLS,5052.0,2,-2
933000,STARFRUIT,SEASHELLS,5051.0,2,-2
933000,AMETHYSTS,SEASHELLS,9996.0,2,-2
933100,STARFRUIT,SEASHELLS,5051.0,1,-2
933600,STARFRUIT,SEASHELLS,5050.0,14,-2
933600,STARFRUIT,SEASHELLS,5051.0,1,-2
933700,STARFRUIT,SEASHELLS,5052.0,2,-2
933900,AMETHYSTS,SEASHELLS,10004.0,7,-2
933900,AMETHYSTS,SEASHELLS,10004.0,1,-2
933900,AMETHYSTS,SEASHELLS,10002.0,1,-2
934000,AMETHYSTS,SEASHELLS,10005.0,1,-2
934000,STARFRUIT,SEASHELLS,5052.0,1,-2
934000,AMETHYSTS,SEASHELLS,10002.0,6,-2
934300,STARFRUIT,SEASHELLS,5051.0,5,-2
934600,AMETHYSTS,SEASHELLS,9998.0,1,-2
935300,STARFRUIT,SEASHELLS,5055.0,1,-2
935500,AMETHYSTS,SEASHELLS,9998.0,1,-2
935600,STARFRUIT,SEASHELLS,5057.0,15,-2
936400,AMETHYSTS,SEASHELLS,9998.0,6,-2
936400,STARFRUIT,SEASHELLS,5056.0,1,-2
936500,STARFRUIT,SEASHELLS,5051.0,1,-2
936600,AMETHYSTS,SEASHELLS,10002.0,6,-2
936700,STARFRUIT,SEASHELLS,5050.0,1,-2
936900,AMETHYSTS,SEASHELLS,10002.0,1,-2
937600,STARFRUIT,SEASHELLS,5056.0,1,-2
937800,STARFRUIT,SEASHELLS,5054.0,1,-2
937900,STARFRUIT,SEASHELLS,5051.0,1,-2
938300,AMETHYSTS,SEASHELLS,9998.0,1,-2
938700,AMETHYSTS,SEASHELLS,10002.0,8,-2
938800,AMETHYSTS,SEASHELLS,9998.0,1,-2
939100,STARFRUIT,SEASHELLS,5051.0,1,-2
939100,AMETHYSTS,SEASHELLS,9996.0,1,-2
939200,AMETHYSTS,SEASHELLS,10004.0,2,-2
939200,STARFRUIT,SEASHELLS,5051.0,1,-2
939300,STARFRUIT,SEASHELLS,5051.0,1,-2
939500,AMETHYSTS,SEASHELLS,10002.0,1,-2
939800,STARFRUIT,SEASHELLS,5051.0,7,-2
940200,STARFRUIT,SEASHELLS,5054.0,3,-2
940400,AMETHYSTS,SEASHELLS,10004.0,1,-2
940400,STARFRUIT,SEASHELLS,5057.0,1,-2
940700,AMETHYSTS,SEASHELLS,10005.0,11,-2
940800,AMETHYSTS,SEASHELLS,9998.0,1,-2
941000,STARFRUIT,SEASHELLS,5055.0,1,-2
941000,AMETHYSTS,SEASHELLS,10004.0,1,-2
941200,STARFRUIT,SEASHELLS,5055.0,1,-2
941400,STARFRUIT,SEASHELLS,5056.0,13,-2
941700,AMETHYSTS,SEASHELLS,10005.0,1,-2
941700,STARFRUIT,SEASHELLS,5056.0,1,-2
941900,STARFRUIT,SEASHELLS,5049.0,1,-2
941900,STARFRUIT,SEASHELLS,5055.0,1,-2
941900,AMETHYSTS,SEASHELLS,10004.0,1,-2
942500,AMETHYSTS,SEASHELLS,9998.0,1,-2
942600,AMETHYSTS,SEASHELLS,9998.0,1,-2
942700,AMETHYSTS,SEASHELLS,9998.0,2,-2
942800,STARFRUIT,SEASHELLS,5054.0,1,-2
943200,STARFRUIT,SEASHELLS,5054.0,3,-2
943500,STARFRUIT,SEASHELLS,5049.0,1,-2
943800,STARFRUIT,SEASHELLS,5052.0,1,-2
944200,AMETHYSTS,SEASHELLS,10002.0,1,-2
944200,STARFRUIT,SEASHELLS,5053.0,1,-2
944300,STARFRUIT,SEASHELLS,5048.0,8,-2
944400,AMETHYSTS,SEASHELLS,10002.0,5,-2
944400,STARFRUIT,SEASHELLS,5055.0,1,-2
944400,AMETHYSTS,SEASHELLS,10005.0,1,-2
944400,AMETHYSTS,SEASHELLS,10002.0,1,-2
944600,AMETHYSTS,SEASHELLS,9998.0,4,-2
944800,AMETHYSTS,SEASHELLS,10005.0,1,-2
944800,STARFRUIT,SEASHELLS,5055.0,1,-2
945100,STARFRUIT,SEASHELLS,5052.0,1,-2
945100,AMETHYSTS,SEASHELLS,9998.0,1,-2
945400,AMETHYSTS,SEASHELLS,10005.0,1,-2
945400,STARFRUIT,SEASHELLS,5054.0,1,-2
945500,STARFRUIT,SEASHELLS,5053.0,4,-2
945500,AMETHYSTS,SEASHELLS,9998.0,4,-2
945900,STARFRUIT,SEASHELLS,5048.0,5,-2
946000,STARFRUIT,SEASHELLS,5048.0,1,-2
946400,AMETHYSTS,SEASHELLS,10005.0,11,-2
947500,STARFRUIT,SEASHELLS,5053.0,8,-2
947900,STARFRUIT,SEASHELLS,5051.0,1,-2
948300,STARFRUIT,SEASHELLS,5046.0,2,-2
948300,AMETHYSTS,SEASHELLS,10002.0,3,-2
948300,STARFRUIT,SEASHELLS,5046.0,8,-2
948500,AMETHYSTS,SEASHELLS,9998.0,1,-2
948600,AMETHYSTS,SEASHELLS,9995.0,1,-2
948600,STARFRUIT,SEASHELLS,5047.0,1,-2
948700,STARFRUIT,SEASHELLS,5052.0,4,-2
948700,AMETHYSTS,SEASHELLS,9998.0,1,-2
948900,AMETHYSTS,SEASHELLS,10002.0,1,-2
949200,AMETHYSTS,SEASHELLS,10004.0,1,-2
949300,STARFRUIT,SEASHELLS,5053.0,7,-2
949400,AMETHYSTS,SEASHELLS,10002.0,2,-2
949500,STARFRUIT,SEASHELLS,5048.0,14,-2
949600,AMETHYSTS,SEASHELLS,10002.0,1,-2
949600,STARFRUIT,SEASHELLS,5055.0,2,-2
949800,STARFRUIT,SEASHELLS,5048.0,1,-2
950300,AMETHYSTS,SEASHELLS,10002.0,4,-2
950800,STARFRUIT,SEASHELLS,5049.0,3,-2
