day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,old_timestamp
0,784500,AMETHYSTS,9998,1,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,784500
0,784600,AMETHYSTS,9998,2,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0,784600
0,784700,AMETHYSTS,10002,2,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0,784700
0,784800,AMETHYSTS,9996,1,9995.0,22.0,,,10000,2,10002.0,3.0,10004.0,1.0,9998.0,784800
0,784900,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,784900
0,785000,AMETHYSTS,9995,28,,,,,10002,5,10005.0,28.0,,,9998.5,785000
0,785100,AMETHYSTS,9995,21,,,,,10002,10,10005.0,21.0,,,9998.5,785100
0,785200,AMETHYSTS,9996,2,9995.0,26.0,,,9998,1,10004.0,2.0,10005.0,26.0,9997.0,785200
0,785300,AMETHYSTS,9996,1,9995.0,27.0,,,9998,1,10002.0,2.0,10004.0,1.0,9997.0,785300
0,785400,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,785400
0,785500,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,785500
0,785600,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,785600
0,785700,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,785700
0,785800,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,785800
0,785900,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,785900
0,786000,AMETHYSTS,9995,26,,,,,10002,6,10005.0,26.0,,,9998.5,786000
0,786100,AMETHYSTS,9996,1,9995.0,21.0,,,9998,1,10004.0,1.0,10005.0,21.0,9997.0,786100
0,786200,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,786200
0,786300,AMETHYSTS,9996,2,9995.0,25.0,,,10002,5,10004.0,2.0,10005.0,25.0,9999.0,786300
0,786400,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,786400
0,786500,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,786500
0,786600,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,786600
0,786700,AMETHYSTS,9996,2,9995.0,29.0,,,10002,7,10004.0,2.0,10005.0,29.0,9999.0,786700
0,786800,AMETHYSTS,9995,23,,,,,10002,7,10005.0,23.0,,,9998.5,786800
0,786900,AMETHYSTS,9998,7,9995.0,24.0,,,10005,24,,,,,10001.5,786900
0,787000,AMETHYSTS,9995,29,,,,,9998,6,10005.0,29.0,,,9996.5,787000
0,787100,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,787100
0,787200,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,787200
0,787300,AMETHYSTS,9995,20,,,,,9998,1,10005.0,20.0,,,9996.5,787300
0,787400,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,787400
0,787500,AMETHYSTS,9998,4,9996.0,2.0,9995.0,22.0,10000,3,10004.0,2.0,10005.0,22.0,9999.0,787500
0,787600,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,787600
0,787700,AMETHYSTS,10002,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0,787700
0,787800,AMETHYSTS,9998,7,9995.0,27.0,,,10005,27,,,,,10001.5,787800
0,787900,AMETHYSTS,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0,787900
0,788000,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,788000
0,788100,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,788100
0,788200,AMETHYSTS,9996,2,9995.0,30.0,,,10002,5,10004.0,2.0,10005.0,30.0,9999.0,788200
0,788300,AMETHYSTS,9998,5,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,788300
0,788400,AMETHYSTS,10002,9,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0,788400
0,788500,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,788500
0,788600,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,788600
0,788700,AMETHYSTS,9996,1,9995.0,27.0,,,10002,5,10004.0,1.0,10005.0,27.0,9999.0,788700
0,788800,AMETHYSTS,10000,2,9995.0,26.0,,,10005,26,,,,,10002.5,788800
0,788900,AMETHYSTS,9998,4,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0,788900
0,789000,AMETHYSTS,9995,24,,,,,9998,1,10005.0,24.0,,,9996.5,789000
0,789100,AMETHYSTS,9996,2,9995.0,20.0,,,10002,3,10004.0,2.0,10005.0,20.0,9999.0,789100
0,789200,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,789200
0,789300,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,789300
0,789400,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,789400
0,789500,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,789500
0,789600,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,789600
0,789700,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,789700
0,789800,AMETHYSTS,9998,9,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,789800
0,789900,AMETHYSTS,9998,4,9995.0,26.0,,,10005,26,,,,,10001.5,789900
0,790000,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,790000
0,790100,AMETHYSTS,9998,4,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,790100
0,790200,AMETHYSTS,10002,8,9995.0,21.0,,,10005,21,,,,,10003.5,790200
0,790300,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,790300
0,790400,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,790400
0,790500,AMETHYSTS,9995,29,,,,,10002,1,10005.0,29.0,,,9998.5,790500
0,790600,AMETHYSTS,9995,25,,,,,10002,3,10005.0,25.0,,,9998.5,790600
0,790700,AMETHYSTS,9998,6,9995.0,29.0,,,10005,29,,,,,10001.5,790700
0,790800,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,790800
0,790900,AMETHYSTS,9998,3,9995.0,20.0,,,10005,20,,,,,10001.5,790900
0,791000,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,791000
0,791100,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,791100
0,791200,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,791200
0,791300,AMETHYSTS,9998,7,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,791300
0,791400,AMETHYSTS,9998,5,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0,791400
0,791500,AMETHYSTS,9998,10,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,791500
0,791600,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,791600
0,791700,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,791700
0,791800,AMETHYSTS,9996,1,9995.0,29.0,,,10002,10,10004.0,1.0,10005.0,29.0,9999.0,791800
0,791900,AMETHYSTS,9995,30,,,,,10002,3,10005.0,30.0,,,9998.5,791900
0,792000,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,792000
0,792100,AMETHYSTS,9996,1,9995.0,25.0,,,10002,8,10004.0,1.0,10005.0,25.0,9999.0,792100
0,792200,AMETHYSTS,10002,1,9998.0,10.0,9996.0,2.0,10004,2,10005.0,27.0,,,10003.0,792200
0,792300,AMETHYSTS,9998,7,9995.0,28.0,,,10005,28,,,,,10001.5,792300
0,792400,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,792400
0,792500,AMETHYSTS,10002,3,9995.0,22.0,,,10005,22,,,,,10003.5,792500
0,792600,AMETHYSTS,9998,8,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,792600
0,792700,AMETHYSTS,9996,1,9995.0,28.0,,,10000,6,10004.0,1.0,10005.0,28.0,9998.0,792700
0,792800,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,792800
0,792900,AMETHYSTS,9996,1,9995.0,23.0,,,10002,3,10004.0,1.0,10005.0,23.0,9999.0,792900
0,793000,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,793000
0,793100,AMETHYSTS,10000,6,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10002.0,793100
0,793200,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,793200
0,793300,AMETHYSTS,9996,1,9995.0,28.0,,,9998,1,10004.0,1.0,10005.0,28.0,9997.0,793300
0,793400,AMETHYSTS,9998,3,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,793400
0,793500,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,793500
0,793600,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,793600
0,793700,AMETHYSTS,10002,1,9998.0,3.0,9995.0,23.0,10005,23,,,,,10003.5,793700
0,793800,AMETHYSTS,9996,2,9995.0,29.0,,,9998,4,10004.0,2.0,10005.0,29.0,9997.0,793800
0,793900,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,793900
0,794000,AMETHYSTS,9998,6,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,794000
0,794100,AMETHYSTS,9996,2,9995.0,27.0,,,9998,11,10004.0,2.0,10005.0,27.0,9997.0,794100
0,794200,AMETHYSTS,9998,1,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0,794200
0,794300,AMETHYSTS,9996,1,9995.0,25.0,,,9998,5,10004.0,1.0,10005.0,25.0,9997.0,794300
0,794400,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,794400
0,794500,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,794500
0,794600,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,794600
0,794700,AMETHYSTS,9998,3,9995.0,28.0,,,10005,28,,,,,10001.5,794700
0,794800,AMETHYSTS,9998,3,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,794800
0,794900,AMETHYSTS,9998,6,9995.0,22.0,,,10005,22,,,,,10001.5,794900
0,795000,AMETHYSTS,9996,2,9995.0,21.0,,,10002,9,10004.0,2.0,10005.0,21.0,9999.0,795000
0,795100,AMETHYSTS,9998,9,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,795100
0,795200,AMETHYSTS,9998,3,9995.0,25.0,,,10005,25,,,,,10001.5,795200
0,795300,AMETHYSTS,9998,10,9995.0,29.0,,,10005,29,,,,,10001.5,795300
0,795400,AMETHYSTS,9996,1,9995.0,28.0,,,9998,4,10004.0,1.0,10005.0,28.0,9997.0,795400
0,795500,AMETHYSTS,9996,1,9995.0,23.0,,,9998,1,10004.0,1.0,10005.0,23.0,9997.0,795500
0,795600,AMETHYSTS,9998,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,795600
0,795700,AMETHYSTS,9996,1,9995.0,20.0,,,10002,2,10004.0,1.0,10005.0,20.0,9999.0,795700
0,795800,AMETHYSTS,9995,29,,,,,10002,3,10005.0,29.0,,,9998.5,795800
0,795900,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,795900
0,796000,AMETHYSTS,9996,1,9995.0,29.0,,,10002,5,10004.0,1.0,10005.0,29.0,9999.0,796000
0,796100,AMETHYSTS,10000,3,9996.0,1.0,9995.0,25.0,10002,1,10004.0,1.0,10005.0,25.0,10001.0,796100
0,796200,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,796200
0,796300,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,796300
0,796400,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,796400
0,796500,AMETHYSTS,9995,27,,,,,9998,1,10005.0,27.0,,,9996.5,796500
0,796600,AMETHYSTS,9998,3,9995.0,28.0,,,10005,28,,,,,10001.5,796600
0,796700,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,796700
0,796800,AMETHYSTS,9996,1,9995.0,22.0,,,9998,1,10004.0,1.0,10005.0,22.0,9997.0,796800
0,796900,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,796900
0,797000,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,797000
0,797100,AMETHYSTS,9996,2,9995.0,30.0,,,9998,1,10002.0,2.0,10004.0,2.0,9997.0,797100
0,797200,AMETHYSTS,9998,1,9995.0,24.0,,,10005,24,,,,,10001.5,797200
0,797300,AMETHYSTS,10002,1,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10003.0,797300
0,797400,AMETHYSTS,9998,3,9995.0,23.0,,,10005,23,,,,,10001.5,797400
0,797500,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,797500
0,797600,AMETHYSTS,9995,29,,,,,10002,10,10005.0,29.0,,,9998.5,797600
0,797700,AMETHYSTS,9998,6,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,797700
0,797800,AMETHYSTS,10000,6,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10002.0,797800
0,797900,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,797900
0,798000,AMETHYSTS,9996,1,9995.0,24.0,,,9998,1,10004.0,1.0,10005.0,24.0,9997.0,798000
0,798100,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,798100
0,798200,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,798200
0,798300,AMETHYSTS,9995,23,,,,,10002,3,10005.0,23.0,,,9998.5,798300
0,798400,AMETHYSTS,9998,5,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0,798400
0,798500,AMETHYSTS,9996,2,9995.0,25.0,,,10002,2,10004.0,2.0,10005.0,25.0,9999.0,798500
0,798600,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,798600
0,798700,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,798700
0,798800,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,798800
0,798900,AMETHYSTS,10000,4,9998.0,5.0,9996.0,2.0,10004,2,10005.0,23.0,,,10002.0,798900
0,799000,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,799000
0,799100,AMETHYSTS,9996,2,9995.0,29.0,,,10002,9,10004.0,2.0,10005.0,29.0,9999.0,799100
0,799200,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,799200
0,799300,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,799300
0,799400,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,799400
0,799500,AMETHYSTS,9996,1,9995.0,28.0,,,10000,6,10004.0,1.0,10005.0,28.0,9998.0,799500
0,799600,AMETHYSTS,9998,4,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0,799600
0,799700,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,799700
0,799800,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,799800
0,799900,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,799900
0,800000,AMETHYSTS,10000,1,9995.0,20.0,,,10002,10,10005.0,20.0,,,10001.0,800000
0,800100,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,800100
0,800200,AMETHYSTS,9998,6,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,800200
0,800300,AMETHYSTS,10002,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0,800300
0,800400,AMETHYSTS,9995,28,,,,,10002,6,10005.0,28.0,,,9998.5,800400
0,800500,AMETHYSTS,10002,8,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0,800500
0,800600,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,800600
0,800700,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,800700
0,800800,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,800800
0,800900,AMETHYSTS,9995,22,,,,,10002,9,10005.0,22.0,,,9998.5,800900
0,801000,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,801000
0,801100,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,801100
0,801200,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,801200
0,801300,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,801300
0,801400,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,801400
0,801500,AMETHYSTS,9995,27,,,,,9998,1,10005.0,27.0,,,9996.5,801500
0,801600,AMETHYSTS,9998,4,9995.0,23.0,,,10005,23,,,,,10001.5,801600
0,801700,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,801700
0,801800,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,801800
0,801900,AMETHYSTS,9996,1,9995.0,25.0,,,10002,5,10004.0,1.0,10005.0,25.0,9999.0,801900
0,802000,AMETHYSTS,9996,2,9995.0,24.0,,,9998,1,10004.0,2.0,10005.0,24.0,9997.0,802000
0,802100,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,802100
0,802200,AMETHYSTS,9996,1,9995.0,21.0,,,9998,1,10004.0,1.0,10005.0,21.0,9997.0,802200
0,802300,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,802300
0,802400,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,802400
0,802500,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,802500
0,802600,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,802600
0,802700,AMETHYSTS,10000,5,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10002.0,802700
0,802800,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,802800
0,802900,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,802900
0,803000,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,803000
0,803100,AMETHYSTS,9996,1,9995.0,30.0,,,10002,6,10004.0,1.0,10005.0,30.0,9999.0,803100
0,803200,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,803200
0,803300,AMETHYSTS,9998,2,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,803300
0,803400,AMETHYSTS,10000,2,9995.0,24.0,,,10002,1,10005.0,24.0,,,10001.0,803400
0,803500,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,803500
0,803600,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,803600
0,803700,AMETHYSTS,9996,1,9995.0,27.0,,,9998,1,10004.0,1.0,10005.0,27.0,9997.0,803700
0,803800,AMETHYSTS,9996,1,9995.0,20.0,,,10002,3,10004.0,1.0,10005.0,20.0,9999.0,803800
0,803900,AMETHYSTS,9996,2,9995.0,23.0,,,9998,1,10004.0,2.0,10005.0,23.0,9997.0,803900
0,804000,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,804000
0,804100,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,804100
0,804200,AMETHYSTS,9996,1,9995.0,20.0,,,9998,1,10004.0,1.0,10005.0,20.0,9997.0,804200
0,804300,AMETHYSTS,9995,26,,,,,10002,5,10005.0,26.0,,,9998.5,804300
0,804400,AMETHYSTS,9998,5,9995.0,22.0,,,10005,22,,,,,10001.5,804400
0,804500,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,804500
0,804600,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,804600
0,804700,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,804700
0,804800,AMETHYSTS,9998,9,9995.0,22.0,,,10005,22,,,,,10001.5,804800
0,804900,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,804900
0,805000,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,805000
0,805100,AMETHYSTS,9996,1,9995.0,28.0,,,10002,6,10004.0,1.0,10005.0,28.0,9999.0,805100
0,805200,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,805200
0,805300,AMETHYSTS,9995,25,,,,,10002,3,10005.0,25.0,,,9998.5,805300
0,805400,AMETHYSTS,10000,4,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10002.0,805400
0,805500,AMETHYSTS,9995,30,,,,,10002,4,10005.0,30.0,,,9998.5,805500
0,805600,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,805600
0,805700,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,805700
0,805800,AMETHYSTS,9998,8,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,805800
0,805900,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,805900
0,806000,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,806000
0,806100,AMETHYSTS,9998,7,9995.0,21.0,,,10005,21,,,,,10001.5,806100
0,806200,AMETHYSTS,10002,1,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0,806200
0,806300,AMETHYSTS,9996,2,9995.0,30.0,,,10000,2,10002.0,3.0,10004.0,2.0,9998.0,806300
0,806400,AMETHYSTS,9996,1,9995.0,26.0,,,9998,1,10004.0,1.0,10005.0,26.0,9997.0,806400
0,806500,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,806500
0,806600,AMETHYSTS,9995,28,,,,,9998,5,10005.0,28.0,,,9996.5,806600
0,806700,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,806700
0,806800,AMETHYSTS,9998,4,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0,806800
0,806900,AMETHYSTS,10002,5,9998.0,9.0,9996.0,2.0,10004,2,10005.0,26.0,,,10003.0,806900
0,807000,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,807000
0,807100,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,807100
0,807200,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,807200
0,807300,AMETHYSTS,9998,1,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,807300
0,807400,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,807400
0,807500,AMETHYSTS,10002,1,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10003.0,807500
0,807600,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,807600
0,807700,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,807700
0,807800,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,807800
0,807900,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,807900
0,808000,AMETHYSTS,9996,2,9995.0,21.0,,,10002,1,10004.0,2.0,10005.0,21.0,9999.0,808000
0,808100,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,808100
0,808200,AMETHYSTS,9996,1,9995.0,23.0,,,10002,6,10004.0,1.0,10005.0,23.0,9999.0,808200
0,808300,AMETHYSTS,9996,1,9995.0,30.0,,,10002,1,10004.0,1.0,10005.0,30.0,9999.0,808300
0,808400,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,808400
0,808500,AMETHYSTS,9998,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,808500
0,808600,AMETHYSTS,9996,2,9995.0,21.0,,,10002,9,10004.0,2.0,10005.0,21.0,9999.0,808600
0,808700,AMETHYSTS,9998,3,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0,808700
0,808800,AMETHYSTS,10002,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0,808800
0,808900,AMETHYSTS,9996,2,9995.0,28.0,,,10000,3,10004.0,2.0,10005.0,28.0,9998.0,808900
0,809000,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,809000
0,809100,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,809100
0,809200,AMETHYSTS,9995,25,,,,,9998,11,10005.0,25.0,,,9996.5,809200
0,809300,AMETHYSTS,9998,5,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,809300
0,809400,AMETHYSTS,9996,2,9995.0,29.0,,,10002,7,10004.0,2.0,10005.0,29.0,9999.0,809400
0,809500,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,809500
0,809600,AMETHYSTS,9995,20,,,,,9998,1,10002.0,3.0,10005.0,20.0,9996.5,809600
0,809700,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,809700
0,809800,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,809800
0,809900,AMETHYSTS,10000,2,9995.0,28.0,,,10005,28,,,,,10002.5,809900
0,810000,AMETHYSTS,9995,26,,,,,9998,1,10005.0,26.0,,,9996.5,810000
0,810100,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,810100
0,810200,AMETHYSTS,9998,5,9995.0,28.0,,,10005,28,,,,,10001.5,810200
0,810300,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,810300
0,810400,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,810400
0,810500,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,810500
0,810600,AMETHYSTS,9995,23,,,,,10002,9,10005.0,23.0,,,9998.5,810600
0,810700,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,810700
