timestamp,symbol,currency,price,quantity,day,old_timestamp
631300,STARFRUIT,SEASHELLS,5013.0,1,0,631300
631500,STARFRUIT,SEASHELLS,5009.0,3,0,631500
631800,STARFRUIT,SEASHELLS,5008.0,4,0,631800
632100,AMETHYSTS,SEASHELLS,10004.0,2,0,632100
632300,STARFRUIT,SEASHELLS,5009.0,9,0,632300
632800,AMETHYSTS,SEASHELLS,10002.0,1,0,632800
633100,AMETHYSTS,SEASHELLS,9998.0,1,0,633100
633100,STARFRUIT,SEASHELLS,5012.0,6,0,633100
633100,STARFRUIT,SEASHELLS,5011.0,2,0,633100
633100,STARFRUIT,SEASHELLS,5010.0,1,0,633100
633600,STARFRUIT,SEASHELLS,5010.0,6,0,633600
633700,AMETHYSTS,SEASHELLS,10004.0,1,0,633700
633700,STARFRUIT,SEASHELLS,5017.0,1,0,633700
634000,STARFRUIT,SEASHELLS,5016.0,1,0,634000
634000,AMETHYSTS,SEASHELLS,10002.0,1,0,634000
634100,AMETHYSTS,SEASHELLS,10002.0,1,0,634100
634100,STARFRUIT,SEASHELLS,5011.0,1,0,634100
634400,AMETHYSTS,SEASHELLS,10004.0,1,0,634400
634400,STARFRUIT,SEASHELLS,5017.0,1,0,634400
634500,STARFRUIT,SEASHELLS,5011.0,1,0,634500
635000,STARFRUIT,SEASHELLS,5012.0,1,0,635000
635400,STARFRUIT,SEASHELLS,5018.0,1,0,635400
635500,STARFRUIT,SEASHELLS,5019.0,14,0,635500
635600,STARFRUIT,SEASHELLS,5013.0,6,0,635600
635600,STARFRUIT,SEASHELLS,5013.0,8,0,635600
635700,STARFRUIT,SEASHELLS,5017.0,1,0,635700
636000,AMETHYSTS,SEASHELLS,10002.0,1,0,636000
636000,STARFRUIT,SEASHELLS,5017.0,1,0,636000
637500,AMETHYSTS,SEASHELLS,9996.0,1,0,637500
637500,STARFRUIT,SEASHELLS,5009.0,3,0,637500
637500,STARFRUIT,SEASHELLS,5009.0,7,0,637500
637500,STARFRUIT,SEASHELLS,5008.0,1,0,637500
637600,STARFRUIT,SEASHELLS,5015.0,6,0,637600
637600,STARFRUIT,SEASHELLS,5015.0,2,0,637600
637900,AMETHYSTS,SEASHELLS,10004.0,1,0,637900
637900,STARFRUIT,SEASHELLS,5016.0,2,0,637900
637900,AMETHYSTS,SEASHELLS,10004.0,1,0,637900
638200,AMETHYSTS,SEASHELLS,9998.0,2,0,638200
638200,STARFRUIT,SEASHELLS,5016.0,1,0,638200
638300,STARFRUIT,SEASHELLS,5016.0,1,0,638300
638500,STARFRUIT,SEASHELLS,5012.0,1,0,638500
638800,STARFRUIT,SEASHELLS,5018.0,12,0,638800
638800,STARFRUIT,SEASHELLS,5018.0,1,0,638800
639000,STARFRUIT,SEASHELLS,5017.0,1,0,639000
639300,STARFRUIT,SEASHELLS,5011.0,1,0,639300
639700,STARFRUIT,SEASHELLS,5012.0,2,0,639700
639900,STARFRUIT,SEASHELLS,5011.0,1,0,639900
639900,AMETHYSTS,SEASHELLS,9998.0,1,0,639900
640000,STARFRUIT,SEASHELLS,5011.0,1,0,640000
640400,AMETHYSTS,SEASHELLS,9998.0,4,0,640400
640700,STARFRUIT,SEASHELLS,5018.0,11,0,640700
641100,AMETHYSTS,SEASHELLS,9998.0,1,0,641100
641200,STARFRUIT,SEASHELLS,5016.0,3,0,641200
641400,STARFRUIT,SEASHELLS,5016.0,1,0,641400
641700,AMETHYSTS,SEASHELLS,9998.0,1,0,641700
641700,AMETHYSTS,SEASHELLS,10002.0,7,0,641700
641800,AMETHYSTS,SEASHELLS,10005.0,7,0,641800
642000,STARFRUIT,SEASHELLS,5015.0,1,0,642000
642000,AMETHYSTS,SEASHELLS,10002.0,1,0,642000
642100,STARFRUIT,SEASHELLS,5011.0,1,0,642100
642300,STARFRUIT,SEASHELLS,5011.0,1,0,642300
642700,AMETHYSTS,SEASHELLS,10004.0,2,0,642700
642700,AMETHYSTS,SEASHELLS,10005.0,2,0,642700
642700,STARFRUIT,SEASHELLS,5017.0,2,0,642700
642700,AMETHYSTS,SEASHELLS,10004.0,2,0,642700
643000,STARFRUIT,SEASHELLS,5016.0,1,0,643000
643400,AMETHYSTS,SEASHELLS,10002.0,4,0,643400
643400,AMETHYSTS,SEASHELLS,10002.0,1,0,643400
643400,STARFRUIT,SEASHELLS,5011.0,1,0,643400
643500,STARFRUIT,SEASHELLS,5011.0,7,0,643500
643600,STARFRUIT,SEASHELLS,5010.0,1,0,643600
643600,AMETHYSTS,SEASHELLS,9996.0,1,0,643600
644100,STARFRUIT,SEASHELLS,5010.0,1,0,644100
644100,AMETHYSTS,SEASHELLS,10005.0,7,0,644100
644400,STARFRUIT,SEASHELLS,5009.0,1,0,644400
644500,STARFRUIT,SEASHELLS,5009.0,1,0,644500
644500,AMETHYSTS,SEASHELLS,9998.0,1,0,644500
644600,AMETHYSTS,SEASHELLS,9996.0,1,0,644600
644600,STARFRUIT,SEASHELLS,5009.0,2,0,644600
644700,STARFRUIT,SEASHELLS,5016.0,5,0,644700
644800,AMETHYSTS,SEASHELLS,10002.0,1,0,644800
645400,AMETHYSTS,SEASHELLS,9996.0,1,0,645400
645400,AMETHYSTS,SEASHELLS,9996.0,3,0,645400
646100,STARFRUIT,SEASHELLS,5009.0,12,0,646100
646800,AMETHYSTS,SEASHELLS,9998.0,1,0,646800
646900,AMETHYSTS,SEASHELLS,9998.0,1,0,646900
647300,AMETHYSTS,SEASHELLS,10002.0,2,0,647300
647300,AMETHYSTS,SEASHELLS,10002.0,2,0,647300
647400,AMETHYSTS,SEASHELLS,10002.0,1,0,647400
647400,STARFRUIT,SEASHELLS,5009.0,1,0,647400
647500,STARFRUIT,SEASHELLS,5009.0,1,0,647500
647600,STARFRUIT,SEASHELLS,5013.0,3,0,647600
648000,STARFRUIT,SEASHELLS,5011.0,1,0,648000
648300,AMETHYSTS,SEASHELLS,9998.0,1,0,648300
648500,STARFRUIT,SEASHELLS,5011.0,7,0,648500
648500,STARFRUIT,SEASHELLS,5011.0,1,0,648500
648600,AMETHYSTS,SEASHELLS,9998.0,1,0,648600
648700,STARFRUIT,SEASHELLS,5011.0,1,0,648700
648900,STARFRUIT,SEASHELLS,5011.0,1,0,648900
649100,STARFRUIT,SEASHELLS,5010.0,1,0,649100
649200,STARFRUIT,SEASHELLS,5011.0,8,0,649200
649200,STARFRUIT,SEASHELLS,5011.0,6,0,649200
649700,STARFRUIT,SEASHELLS,5009.0,8,0,649700
649900,STARFRUIT,SEASHELLS,5010.0,9,0,649900
650000,AMETHYSTS,SEASHELLS,9998.0,1,0,650000
650300,STARFRUIT,SEASHELLS,5017.0,1,0,650300
650300,AMETHYSTS,SEASHELLS,10004.0,1,0,650300
650400,AMETHYSTS,SEASHELLS,9998.0,6,0,650400
651000,STARFRUIT,SEASHELLS,5015.0,2,0,651000
651000,AMETHYSTS,SEASHELLS,10005.0,2,0,651000
651100,STARFRUIT,SEASHELLS,5013.0,2,0,651100
651200,AMETHYSTS,SEASHELLS,10002.0,1,0,651200
651300,AMETHYSTS,SEASHELLS,10002.0,1,0,651300
651300,STARFRUIT,SEASHELLS,5009.0,1,0,651300
651500,AMETHYSTS,SEASHELLS,9998.0,5,0,651500
651500,STARFRUIT,SEASHELLS,5009.0,1,0,651500
651600,STARFRUIT,SEASHELLS,5014.0,1,0,651600
651700,STARFRUIT,SEASHELLS,5009.0,7,0,651700
651700,STARFRUIT,SEASHELLS,5009.0,1,0,651700
651900,STARFRUIT,SEASHELLS,5008.0,1,0,651900
652000,AMETHYSTS,SEASHELLS,9998.0,1,0,652000
652100,STARFRUIT,SEASHELLS,5009.0,1,0,652100
652500,AMETHYSTS,SEASHELLS,9998.0,1,0,652500
652500,STARFRUIT,SEASHELLS,5017.0,1,0,652500
652800,AMETHYSTS,SEASHELLS,10002.0,1,0,652800
653000,AMETHYSTS,SEASHELLS,10002.0,3,0,653000
653800,STARFRUIT,SEASHELLS,5010.0,6,0,653800
653800,STARFRUIT,SEASHELLS,5010.0,1,0,653800
653900,STARFRUIT,SEASHELLS,5010.0,3,0,653900
654400,AMETHYSTS,SEASHELLS,10004.0,2,0,654400
654600,STARFRUIT,SEASHELLS,5009.0,8,0,654600
654600,STARFRUIT,SEASHELLS,5009.0,1,0,654600
654600,STARFRUIT,SEASHELLS,5009.0,1,0,654600
654600,STARFRUIT,SEASHELLS,5009.0,0,0,654600
655400,STARFRUIT,SEASHELLS,5010.0,8,0,655400
655900,AMETHYSTS,SEASHELLS,9996.0,2,0,655900
656000,AMETHYSTS,SEASHELLS,9996.0,1,0,656000
656000,STARFRUIT,SEASHELLS,5009.0,1,0,656000
656000,STARFRUIT,SEASHELLS,5016.0,5,0,656000
656200,AMETHYSTS,SEASHELLS,10004.0,10,0,656200
656200,AMETHYSTS,SEASHELLS,10004.0,2,0,656200
656300,AMETHYSTS,SEASHELLS,10002.0,1,0,656300
656400,AMETHYSTS,SEASHELLS,9998.0,1,0,656400
656800,STARFRUIT,SEASHELLS,5010.0,2,0,656800
657400,AMETHYSTS,SEASHELLS,10002.0,1,0,657400
657500,STARFRUIT,SEASHELLS,5008.0,1,0,657500
658000,AMETHYSTS,SEASHELLS,9996.0,2,0,658000
658000,AMETHYSTS,SEASHELLS,9996.0,2,0,658000
658300,AMETHYSTS,SEASHELLS,10004.0,2,0,658300
658300,AMETHYSTS,SEASHELLS,10004.0,1,0,658300
658400,STARFRUIT,SEASHELLS,5008.0,1,0,658400
658800,STARFRUIT,SEASHELLS,5008.0,1,0,658800
658900,STARFRUIT,SEASHELLS,5013.0,1,0,658900
659300,AMETHYSTS,SEASHELLS,9998.0,5,0,659300
659300,AMETHYSTS,SEASHELLS,9998.0,6,0,659300
659500,STARFRUIT,SEASHELLS,5016.0,1,0,659500
659500,AMETHYSTS,SEASHELLS,10005.0,1,0,659500
659800,STARFRUIT,SEASHELLS,5017.0,7,0,659800
660200,STARFRUIT,SEASHELLS,5011.0,1,0,660200
660200,AMETHYSTS,SEASHELLS,10002.0,4,0,660200
660500,AMETHYSTS,SEASHELLS,10002.0,1,0,660500
660500,STARFRUIT,SEASHELLS,5012.0,1,0,660500
660600,STARFRUIT,SEASHELLS,5019.0,5,0,660600
660700,STARFRUIT,SEASHELLS,5016.0,4,0,660700
661000,STARFRUIT,SEASHELLS,5013.0,1,0,661000
661100,STARFRUIT,SEASHELLS,5013.0,1,0,661100
661100,AMETHYSTS,SEASHELLS,9995.0,2,0,661100
661100,STARFRUIT,SEASHELLS,5017.0,2,0,661100
661100,STARFRUIT,SEASHELLS,5017.0,4,0,661100
661400,AMETHYSTS,SEASHELLS,10002.0,1,0,661400
661800,AMETHYSTS,SEASHELLS,10002.0,1,0,661800
662200,STARFRUIT,SEASHELLS,5015.0,1,0,662200
662300,STARFRUIT,SEASHELLS,5016.0,1,0,662300
662500,STARFRUIT,SEASHELLS,5016.0,9,0,662500
662500,STARFRUIT,SEASHELLS,5016.0,1,0,662500
662600,STARFRUIT,SEASHELLS,5023.0,2,0,662600
662600,AMETHYSTS,SEASHELLS,10005.0,2,0,662600
662700,AMETHYSTS,SEASHELLS,9996.0,2,0,662700
662900,AMETHYSTS,SEASHELLS,9998.0,1,0,662900
662900,STARFRUIT,SEASHELLS,5018.0,1,0,662900
663000,STARFRUIT,SEASHELLS,5024.0,2,0,663000
663000,AMETHYSTS,SEASHELLS,10005.0,2,0,663000
663200,AMETHYSTS,SEASHELLS,10002.0,1,0,663200
663600,AMETHYSTS,SEASHELLS,9998.0,1,0,663600
664700,STARFRUIT,SEASHELLS,5024.0,2,0,664700
664700,AMETHYSTS,SEASHELLS,10005.0,2,0,664700
664800,STARFRUIT,SEASHELLS,5022.0,1,0,664800
664900,AMETHYSTS,SEASHELLS,9995.0,2,0,664900
664900,STARFRUIT,SEASHELLS,5017.0,2,0,664900
665000,STARFRUIT,SEASHELLS,5018.0,1,0,665000
665000,AMETHYSTS,SEASHELLS,10002.0,2,0,665000
665200,STARFRUIT,SEASHELLS,5018.0,1,0,665200
665200,STARFRUIT,SEASHELLS,5018.0,8,0,665200
665300,AMETHYSTS,SEASHELLS,9998.0,5,0,665300
665400,STARFRUIT,SEASHELLS,5017.0,2,0,665400
665400,AMETHYSTS,SEASHELLS,9995.0,2,0,665400
665500,STARFRUIT,SEASHELLS,5017.0,1,0,665500
665500,AMETHYSTS,SEASHELLS,10002.0,1,0,665500
665700,AMETHYSTS,SEASHELLS,10005.0,2,0,665700
665700,STARFRUIT,SEASHELLS,5024.0,2,0,665700
666400,AMETHYSTS,SEASHELLS,9996.0,1,0,666400
666600,AMETHYSTS,SEASHELLS,10002.0,1,0,666600
666600,STARFRUIT,SEASHELLS,5023.0,1,0,666600
666700,STARFRUIT,SEASHELLS,5018.0,1,0,666700
666800,STARFRUIT,SEASHELLS,5024.0,1,0,666800
666800,AMETHYSTS,SEASHELLS,9995.0,7,0,666800
666900,AMETHYSTS,SEASHELLS,9996.0,1,0,666900
667400,STARFRUIT,SEASHELLS,5022.0,5,0,667400
667700,STARFRUIT,SEASHELLS,5021.0,5,0,667700
667800,STARFRUIT,SEASHELLS,5022.0,5,0,667800
667800,AMETHYSTS,SEASHELLS,10002.0,5,0,667800
667900,AMETHYSTS,SEASHELLS,9998.0,4,0,667900
668000,AMETHYSTS,SEASHELLS,10004.0,1,0,668000
668300,STARFRUIT,SEASHELLS,5019.0,14,0,668300
668300,STARFRUIT,SEASHELLS,5024.0,1,0,668300
668300,STARFRUIT,SEASHELLS,5024.0,1,0,668300
668300,AMETHYSTS,SEASHELLS,10004.0,2,0,668300
668400,AMETHYSTS,SEASHELLS,10002.0,4,0,668400
668400,STARFRUIT,SEASHELLS,5024.0,9,0,668400
668400,STARFRUIT,SEASHELLS,5019.0,1,0,668400
668700,AMETHYSTS,SEASHELLS,10002.0,1,0,668700
668800,STARFRUIT,SEASHELLS,5019.0,1,0,668800
669100,STARFRUIT,SEASHELLS,5024.0,2,0,669100
669400,STARFRUIT,SEASHELLS,5018.0,5,0,669400
669600,STARFRUIT,SEASHELLS,5018.0,1,0,669600
669600,AMETHYSTS,SEASHELLS,10004.0,1,0,669600
669600,STARFRUIT,SEASHELLS,5022.0,1,0,669600
669700,STARFRUIT,SEASHELLS,5018.0,1,0,669700
669800,AMETHYSTS,SEASHELLS,9998.0,2,0,669800
669900,STARFRUIT,SEASHELLS,5023.0,1,0,669900
670700,STARFRUIT,SEASHELLS,5025.0,7,0,670700
670800,STARFRUIT,SEASHELLS,5025.0,1,0,670800
670800,STARFRUIT,SEASHELLS,5018.0,1,0,670800
670800,AMETHYSTS,SEASHELLS,10002.0,1,0,670800
671200,STARFRUIT,SEASHELLS,5021.0,1,0,671200
671200,STARFRUIT,SEASHELLS,5022.0,2,0,671200
671600,AMETHYSTS,SEASHELLS,10002.0,1,0,671600
671600,STARFRUIT,SEASHELLS,5018.0,1,0,671600
671800,STARFRUIT,SEASHELLS,5024.0,8,0,671800
672200,AMETHYSTS,SEASHELLS,9998.0,1,0,672200
672400,AMETHYSTS,SEASHELLS,9998.0,3,0,672400
672600,STARFRUIT,SEASHELLS,5023.0,1,0,672600
673000,STARFRUIT,SEASHELLS,5017.0,6,0,673000
673200,STARFRUIT,SEASHELLS,5021.0,2,0,673200
673700,STARFRUIT,SEASHELLS,5017.0,2,0,673700
673700,AMETHYSTS,SEASHELLS,9995.0,2,0,673700
673900,STARFRUIT,SEASHELLS,5019.0,1,0,673900
674600,AMETHYSTS,SEASHELLS,10004.0,2,0,674600
674600,STARFRUIT,SEASHELLS,5027.0,2,0,674600
674700,STARFRUIT,SEASHELLS,5020.0,1,0,674700
674800,AMETHYSTS,SEASHELLS,9998.0,4,0,674800
674800,AMETHYSTS,SEASHELLS,9998.0,4,0,674800
674800,STARFRUIT,SEASHELLS,5020.0,2,0,674800
674800,STARFRUIT,SEASHELLS,5020.0,8,0,674800
675600,STARFRUIT,SEASHELLS,5022.0,1,0,675600
675800,STARFRUIT,SEASHELLS,5023.0,5,0,675800
675900,AMETHYSTS,SEASHELLS,10004.0,2,0,675900
675900,STARFRUIT,SEASHELLS,5029.0,2,0,675900
676100,AMETHYSTS,SEASHELLS,9998.0,1,0,676100
676200,AMETHYSTS,SEASHELLS,10002.0,1,0,676200
676500,AMETHYSTS,SEASHELLS,10002.0,3,0,676500
676500,AMETHYSTS,SEASHELLS,10002.0,1,0,676500
676800,AMETHYSTS,SEASHELLS,9995.0,3,0,676800
676900,AMETHYSTS,SEASHELLS,10002.0,1,0,676900
677100,AMETHYSTS,SEASHELLS,9995.0,7,0,677100
677300,AMETHYSTS,SEASHELLS,10002.0,3,0,677300
677500,STARFRUIT,SEASHELLS,5026.0,4,0,677500
677500,STARFRUIT,SEASHELLS,5025.0,1,0,677500
677600,STARFRUIT,SEASHELLS,5031.0,4,0,677600
677700,STARFRUIT,SEASHELLS,5025.0,2,0,677700
677800,STARFRUIT,SEASHELLS,5025.0,2,0,677800
677900,AMETHYSTS,SEASHELLS,9998.0,1,0,677900
678000,STARFRUIT,SEASHELLS,5030.0,1,0,678000
678000,AMETHYSTS,SEASHELLS,10004.0,1,0,678000
678100,STARFRUIT,SEASHELLS,5029.0,1,0,678100
678300,AMETHYSTS,SEASHELLS,10002.0,2,0,678300
678400,AMETHYSTS,SEASHELLS,9998.0,1,0,678400
678400,STARFRUIT,SEASHELLS,5024.0,4,0,678400
678600,STARFRUIT,SEASHELLS,5024.0,1,0,678600
678800,AMETHYSTS,SEASHELLS,10002.0,3,0,678800
679000,STARFRUIT,SEASHELLS,5030.0,1,0,679000
679000,AMETHYSTS,SEASHELLS,10004.0,1,0,679000
679100,STARFRUIT,SEASHELLS,5031.0,1,0,679100
679200,AMETHYSTS,SEASHELLS,9998.0,3,0,679200
679200,AMETHYSTS,SEASHELLS,9998.0,4,0,679200
679300,AMETHYSTS,SEASHELLS,9996.0,1,0,679300
679300,AMETHYSTS,SEASHELLS,9996.0,1,0,679300
679300,STARFRUIT,SEASHELLS,5026.0,2,0,679300
679500,AMETHYSTS,SEASHELLS,10002.0,3,0,679500
679900,STARFRUIT,SEASHELLS,5033.0,15,0,679900
680000,STARFRUIT,SEASHELLS,5029.0,5,0,680000
680400,AMETHYSTS,SEASHELLS,9998.0,1,0,680400
680500,AMETHYSTS,SEASHELLS,10005.0,1,0,680500
680500,STARFRUIT,SEASHELLS,5032.0,1,0,680500
680600,STARFRUIT,SEASHELLS,5024.0,14,0,680600
680600,STARFRUIT,SEASHELLS,5026.0,3,0,680600
680900,STARFRUIT,SEASHELLS,5030.0,1,0,680900
681600,AMETHYSTS,SEASHELLS,9996.0,1,0,681600
681600,AMETHYSTS,SEASHELLS,9996.0,1,0,681600
681600,STARFRUIT,SEASHELLS,5023.0,2,0,681600
681700,AMETHYSTS,SEASHELLS,10002.0,1,0,681700
682000,STARFRUIT,SEASHELLS,5026.0,1,0,682000
682000,STARFRUIT,SEASHELLS,5022.0,8,0,682000
682300,STARFRUIT,SEASHELLS,5026.0,8,0,682300
682700,STARFRUIT,SEASHELLS,5022.0,1,0,682700
682900,AMETHYSTS,SEASHELLS,10004.0,7,0,682900
682900,AMETHYSTS,SEASHELLS,10004.0,1,0,682900
683000,AMETHYSTS,SEASHELLS,9998.0,1,0,683000
683100,AMETHYSTS,SEASHELLS,9998.0,1,0,683100
683200,STARFRUIT,SEASHELLS,5025.0,1,0,683200
683300,STARFRUIT,SEASHELLS,5023.0,5,0,683300
683300,AMETHYSTS,SEASHELLS,9998.0,1,0,683300
683500,AMETHYSTS,SEASHELLS,10002.0,1,0,683500
683600,STARFRUIT,SEASHELLS,5021.0,1,0,683600
683600,STARFRUIT,SEASHELLS,5021.0,8,0,683600
683600,STARFRUIT,SEASHELLS,5021.0,1,0,683600
684100,STARFRUIT,SEASHELLS,5027.0,1,0,684100
684900,STARFRUIT,SEASHELLS,5024.0,7,0,684900
685500,STARFRUIT,SEASHELLS,5026.0,2,0,685500
685600,AMETHYSTS,SEASHELLS,9998.0,1,0,685600
685900,STARFRUIT,SEASHELLS,5030.0,10,0,685900
685900,STARFRUIT,SEASHELLS,5023.0,1,0,685900
686300,STARFRUIT,SEASHELLS,5029.0,7,0,686300
686500,AMETHYSTS,SEASHELLS,10002.0,4,0,686500
687100,AMETHYSTS,SEASHELLS,10002.0,9,0,687100
687100,AMETHYSTS,SEASHELLS,10002.0,1,0,687100
687100,STARFRUIT,SEASHELLS,5030.0,1,0,687100
687200,STARFRUIT,SEASHELLS,5025.0,1,0,687200
687300,AMETHYSTS,SEASHELLS,9998.0,1,0,687300
687400,STARFRUIT,SEASHELLS,5026.0,1,0,687400
687400,AMETHYSTS,SEASHELLS,9996.0,1,0,687400
687400,AMETHYSTS,SEASHELLS,9996.0,1,0,687400
687400,STARFRUIT,SEASHELLS,5026.0,1,0,687400
687500,STARFRUIT,SEASHELLS,5031.0,1,0,687500
687500,STARFRUIT,SEASHELLS,5032.0,11,0,687500
687700,STARFRUIT,SEASHELLS,5031.0,13,0,687700
687700,STARFRUIT,SEASHELLS,5031.0,2,0,687700
687900,STARFRUIT,SEASHELLS,5026.0,1,0,687900
687900,STARFRUIT,SEASHELLS,5026.0,1,0,687900
688000,STARFRUIT,SEASHELLS,5026.0,1,0,688000
688200,AMETHYSTS,SEASHELLS,10002.0,1,0,688200
688300,STARFRUIT,SEASHELLS,5025.0,2,0,688300
688300,AMETHYSTS,SEASHELLS,9996.0,2,0,688300
688300,STARFRUIT,SEASHELLS,5025.0,1,0,688300
688800,STARFRUIT,SEASHELLS,5027.0,3,0,688800
688900,STARFRUIT,SEASHELLS,5026.0,1,0,688900
689200,STARFRUIT,SEASHELLS,5032.0,1,0,689200
689200,STARFRUIT,SEASHELLS,5032.0,8,0,689200
689200,AMETHYSTS,SEASHELLS,9998.0,1,0,689200
689200,STARFRUIT,SEASHELLS,5026.0,1,0,689200
689600,STARFRUIT,SEASHELLS,5028.0,6,0,689600
690000,STARFRUIT,SEASHELLS,5031.0,1,0,690000
690200,STARFRUIT,SEASHELLS,5026.0,1,0,690200
690200,AMETHYSTS,SEASHELLS,10002.0,1,0,690200
690300,AMETHYSTS,SEASHELLS,9996.0,2,0,690300
690300,AMETHYSTS,SEASHELLS,9996.0,4,0,690300
690700,STARFRUIT,SEASHELLS,5026.0,7,0,690700
690700,STARFRUIT,SEASHELLS,5026.0,1,0,690700
690800,AMETHYSTS,SEASHELLS,9996.0,2,0,690800
690800,AMETHYSTS,SEASHELLS,9996.0,2,0,690800
691000,STARFRUIT,SEASHELLS,5031.0,6,0,691000
691100,AMETHYSTS,SEASHELLS,9998.0,1,0,691100
691500,STARFRUIT,SEASHELLS,5032.0,15,0,691500
691900,STARFRUIT,SEASHELLS,5031.0,2,0,691900
691900,AMETHYSTS,SEASHELLS,10005.0,2,0,691900
692500,AMETHYSTS,SEASHELLS,9998.0,1,0,692500
692800,AMETHYSTS,SEASHELLS,9996.0,1,0,692800
692800,AMETHYSTS,SEASHELLS,9996.0,7,0,692800
693200,AMETHYSTS,SEASHELLS,9998.0,1,0,693200
693200,STARFRUIT,SEASHELLS,5023.0,1,0,693200
693300,STARFRUIT,SEASHELLS,5028.0,1,0,693300
693400,STARFRUIT,SEASHELLS,5024.0,1,0,693400
693400,STARFRUIT,SEASHELLS,5024.0,2,0,693400
693500,STARFRUIT,SEASHELLS,5028.0,1,0,693500
693900,STARFRUIT,SEASHELLS,5022.0,1,0,693900
694200,STARFRUIT,SEASHELLS,5026.0,4,0,694200
694200,STARFRUIT,SEASHELLS,5026.0,8,0,694200
694200,STARFRUIT,SEASHELLS,5022.0,1,0,694200
694300,STARFRUIT,SEASHELLS,5027.0,1,0,694300
694500,AMETHYSTS,SEASHELLS,9998.0,1,0,694500
694500,STARFRUIT,SEASHELLS,5027.0,1,0,694500
694700,STARFRUIT,SEASHELLS,5026.0,5,0,694700
694800,AMETHYSTS,SEASHELLS,10005.0,1,0,694800
694800,STARFRUIT,SEASHELLS,5028.0,1,0,694800
695800,STARFRUIT,SEASHELLS,5020.0,1,0,695800
696000,AMETHYSTS,SEASHELLS,9996.0,2,0,696000
696000,STARFRUIT,SEASHELLS,5020.0,2,0,696000
696100,AMETHYSTS,SEASHELLS,9998.0,1,0,696100
696800,STARFRUIT,SEASHELLS,5027.0,2,0,696800
696800,AMETHYSTS,SEASHELLS,10004.0,2,0,696800
696900,STARFRUIT,SEASHELLS,5020.0,14,0,696900
697000,STARFRUIT,SEASHELLS,5025.0,1,0,697000
697200,STARFRUIT,SEASHELLS,5023.0,3,0,697200
697300,AMETHYSTS,SEASHELLS,10002.0,5,0,697300
697400,STARFRUIT,SEASHELLS,5020.0,1,0,697400
697600,AMETHYSTS,SEASHELLS,9996.0,1,0,697600
697600,STARFRUIT,SEASHELLS,5026.0,1,0,697600
699100,AMETHYSTS,SEASHELLS,9996.0,1,0,699100
699100,STARFRUIT,SEASHELLS,5020.0,1,0,699100
699300,STARFRUIT,SEASHELLS,5025.0,1,0,699300
699400,AMETHYSTS,SEASHELLS,9998.0,8,0,699400
699500,AMETHYSTS,SEASHELLS,9998.0,1,0,699500
699700,AMETHYSTS,SEASHELLS,10004.0,1,0,699700
699700,AMETHYSTS,SEASHELLS,10004.0,2,0,699700
699900,STARFRUIT,SEASHELLS,5020.0,1,0,699900
700100,AMETHYSTS,SEASHELLS,10002.0,6,0,700100
700300,AMETHYSTS,SEASHELLS,10005.0,6,0,700300
700400,AMETHYSTS,SEASHELLS,10002.0,2,0,700400
700600,AMETHYSTS,SEASHELLS,9995.0,1,0,700600
700600,STARFRUIT,SEASHELLS,5020.0,1,0,700600
700700,AMETHYSTS,SEASHELLS,9998.0,1,0,700700
700700,STARFRUIT,SEASHELLS,5026.0,1,0,700700
700900,STARFRUIT,SEASHELLS,5025.0,2,0,700900
700900,AMETHYSTS,SEASHELLS,10004.0,1,0,700900
701200,AMETHYSTS,SEASHELLS,10002.0,1,0,701200
701300,STARFRUIT,SEASHELLS,5026.0,1,0,701300
701300,STARFRUIT,SEASHELLS,5028.0,1,0,701300
701300,AMETHYSTS,SEASHELLS,10004.0,1,0,701300
701400,AMETHYSTS,SEASHELLS,10004.0,1,0,701400
701400,STARFRUIT,SEASHELLS,5027.0,1,0,701400
701700,STARFRUIT,SEASHELLS,5021.0,1,0,701700
702200,STARFRUIT,SEASHELLS,5021.0,4,0,702200
702200,STARFRUIT,SEASHELLS,5021.0,11,0,702200
702300,STARFRUIT,SEASHELLS,5020.0,15,0,702300
702500,STARFRUIT,SEASHELLS,5025.0,2,0,702500
702600,STARFRUIT,SEASHELLS,5025.0,11,0,702600
702600,STARFRUIT,SEASHELLS,5025.0,4,0,702600
702900,STARFRUIT,SEASHELLS,5020.0,1,0,702900
703000,STARFRUIT,SEASHELLS,5020.0,1,0,703000
703000,STARFRUIT,SEASHELLS,5020.0,1,0,703000
703100,AMETHYSTS,SEASHELLS,9996.0,2,0,703100
703600,AMETHYSTS,SEASHELLS,9996.0,2,0,703600
703600,STARFRUIT,SEASHELLS,5019.0,2,0,703600
703700,STARFRUIT,SEASHELLS,5025.0,2,0,703700
703700,STARFRUIT,SEASHELLS,5019.0,1,0,703700
703700,AMETHYSTS,SEASHELLS,10004.0,2,0,703700
703900,AMETHYSTS,SEASHELLS,9996.0,1,0,703900
703900,AMETHYSTS,SEASHELLS,9996.0,7,0,703900
704500,STARFRUIT,SEASHELLS,5025.0,3,0,704500
704500,STARFRUIT,SEASHELLS,5025.0,6,0,704500
705100,AMETHYSTS,SEASHELLS,10004.0,1,0,705100
705100,AMETHYSTS,SEASHELLS,10004.0,1,0,705100
705100,STARFRUIT,SEASHELLS,5024.0,2,0,705100
705200,AMETHYSTS,SEASHELLS,9998.0,3,0,705200
